set_id,timestamp,mote_id,has_fault_type,light,temperature
68,'2004-02-29T20:53:20',29,0,180.32,18.577
68,'2004-02-29T20:56:50',29,0,180.32,18.577
68,'2004-02-29T20:57:20',29,0,180.32,18.558
68,'2004-02-29T20:57:56',29,0,180.32,18.567
68,'2004-02-29T20:58:20',29,0,180.32,18.558
68,'2004-02-29T20:58:50',29,0,180.32,18.567
68,'2004-02-29T20:59:20',29,0,180.32,18.558
68,'2004-02-29T21:00:50',29,0,180.32,18.538
68,'2004-02-29T21:03:02',29,0,180.32,18.538
68,'2004-02-29T21:03:50',29,0,180.32,18.548
68,'2004-02-29T21:04:20',29,0,180.32,18.548
68,'2004-02-29T21:04:50',29,0,180.32,18.548
68,'2004-02-29T21:06:21',29,0,180.32,18.558
68,'2004-02-29T21:06:56',29,0,180.32,18.558
68,'2004-02-29T21:07:50',29,0,180.32,18.558
68,'2004-02-29T21:08:32',29,0,180.32,18.567
68,'2004-02-29T21:08:50',29,0,180.32,18.548
68,'2004-02-29T21:09:54',29,0,180.32,18.548
68,'2004-02-29T21:11:27',29,0,180.32,18.538
68,'2004-02-29T21:13:20',29,0,180.32,18.538
68,'2004-02-29T21:14:20',29,0,180.32,18.538
68,'2004-02-29T21:14:51',29,0,180.32,18.538
68,'2004-02-29T21:15:20',29,0,180.32,18.528
68,'2004-02-29T21:15:50',29,0,180.32,18.538
68,'2004-02-29T21:16:20',29,0,180.32,18.538
68,'2004-02-29T21:17:20',29,0,180.32,18.538
68,'2004-02-29T21:17:50',29,0,180.32,18.528
68,'2004-02-29T21:18:20',29,0,180.32,18.528
68,'2004-02-29T21:18:50',29,0,180.32,18.518
68,'2004-02-29T21:20:20',29,0,180.32,18.518
68,'2004-02-29T21:20:50',29,0,180.32,18.528
68,'2004-02-29T21:21:50',29,0,180.32,18.518
68,'2004-02-29T21:22:20',29,0,180.32,18.518
68,'2004-02-29T21:22:50',29,0,180.32,18.518
68,'2004-02-29T21:23:20',29,0,180.32,18.528
68,'2004-02-29T21:23:50',29,0,180.32,18.528
68,'2004-02-29T21:24:20',29,0,180.32,18.538
68,'2004-02-29T21:24:51',29,0,180.32,18.538
68,'2004-02-29T21:25:22',29,0,180.32,18.538
68,'2004-02-29T21:27:00',29,0,180.32,18.538
68,'2004-02-29T21:27:50',29,0,180.32,18.548
68,'2004-02-29T21:28:50',29,0,180.32,18.528
68,'2004-02-29T21:29:20',29,0,180.32,18.518
68,'2004-02-29T21:29:51',29,0,180.32,18.538
68,'2004-02-29T21:30:20',29,0,180.32,18.518
68,'2004-02-29T21:30:51',29,0,180.32,18.538
68,'2004-02-29T21:31:21',29,0,180.32,18.538
68,'2004-02-29T21:32:50',29,0,180.32,18.528
68,'2004-02-29T21:34:21',29,0,180.32,18.538
68,'2004-02-29T21:35:07',29,0,180.32,18.528
68,'2004-02-29T21:35:20',29,0,180.32,18.528
68,'2004-02-29T21:35:50',29,0,180.32,18.528
68,'2004-02-29T21:36:50',29,0,180.32,18.538
68,'2004-02-29T21:37:20',29,0,180.32,18.528
68,'2004-02-29T21:37:50',29,0,180.32,18.538
68,'2004-02-29T21:40:20',29,0,180.32,18.518
68,'2004-02-29T21:40:50',29,0,180.32,18.518
68,'2004-02-29T21:41:20',29,0,180.32,18.499
68,'2004-02-29T21:42:53',29,0,180.32,18.528
68,'2004-02-29T21:43:23',29,0,180.32,18.518
68,'2004-02-29T21:43:50',29,0,180.32,18.528
68,'2004-02-29T21:44:50',29,0,180.32,18.518
68,'2004-02-29T21:45:50',29,0,180.32,18.518
68,'2004-02-29T21:47:20',29,0,180.32,18.528
68,'2004-02-29T21:48:20',29,0,180.32,18.518
68,'2004-02-29T21:48:50',29,0,180.32,18.528
68,'2004-02-29T21:49:20',29,0,180.32,18.509
68,'2004-02-29T21:50:20',29,0,180.32,18.518
68,'2004-02-29T21:51:20',29,0,180.32,18.518
68,'2004-02-29T21:52:50',29,0,180.32,18.509
68,'2004-02-29T21:53:20',29,0,180.32,18.509
68,'2004-02-29T21:55:20',29,0,180.32,18.489
68,'2004-02-29T21:55:50',29,0,180.32,18.479
68,'2004-02-29T21:56:50',29,0,180.32,18.479
68,'2004-02-29T21:58:20',29,0,180.32,18.469
68,'2004-02-29T21:59:20',29,0,180.32,18.469
68,'2004-02-29T21:59:50',29,0,180.32,18.479
68,'2004-02-29T22:00:50',29,0,180.32,18.46
68,'2004-02-29T22:01:20',29,0,180.32,18.46
68,'2004-02-29T22:01:51',29,0,180.32,18.44
68,'2004-02-29T22:02:20',29,0,180.32,18.44
68,'2004-02-29T22:02:50',29,0,180.32,18.43
68,'2004-02-29T22:03:21',29,0,180.32,18.44
68,'2004-02-29T22:05:50',29,0,180.32,18.411
68,'2004-02-29T22:06:20',29,0,180.32,18.42
68,'2004-02-29T22:06:50',29,0,180.32,18.411
68,'2004-02-29T22:08:20',29,0,180.32,18.401
68,'2004-02-29T22:08:50',29,0,180.32,18.401
68,'2004-02-29T22:09:51',29,0,180.32,18.391
68,'2004-02-29T22:10:20',29,0,172.96,18.381
68,'2004-02-29T22:10:50',29,0,180.32,18.381
68,'2004-02-29T22:11:20',29,0,172.96,18.381
68,'2004-02-29T22:11:50',29,0,172.96,18.371
68,'2004-02-29T22:12:21',29,0,172.96,18.371
68,'2004-02-29T22:13:21',29,0,172.96,18.322
68,'2004-02-29T22:14:51',29,0,172.96,18.322
68,'2004-02-29T22:15:20',29,0,172.96,18.322
68,'2004-02-29T22:15:50',29,0,172.96,18.332
68,'2004-02-29T22:17:20',29,0,172.96,18.322
68,'2004-02-29T22:17:51',29,0,172.96,18.313
68,'2004-02-29T22:18:20',29,0,172.96,18.303
68,'2004-02-29T22:18:50',29,0,172.96,18.273
68,'2004-02-29T22:19:20',29,0,172.96,18.283
68,'2004-02-29T22:19:51',29,0,172.96,18.283
68,'2004-02-29T22:20:20',29,0,172.96,18.273
68,'2004-02-29T22:20:50',29,0,172.96,18.283
68,'2004-02-29T22:21:50',29,0,172.96,18.283
68,'2004-02-29T22:23:21',29,0,172.96,18.273
68,'2004-02-29T22:24:21',29,0,172.96,18.273
68,'2004-02-29T22:24:50',29,0,172.96,18.283
68,'2004-02-29T22:25:20',29,0,172.96,18.283
68,'2004-02-29T22:26:20',29,0,172.96,18.273
68,'2004-02-29T22:26:54',29,0,172.96,18.264
68,'2004-02-29T22:27:50',29,0,172.96,18.273
68,'2004-02-29T22:28:50',29,0,172.96,18.264
68,'2004-02-29T22:29:20',29,0,172.96,18.264
68,'2004-02-29T22:30:20',29,0,172.96,18.264
68,'2004-02-29T22:30:50',29,0,172.96,18.264
68,'2004-02-29T22:31:20',29,0,172.96,18.264
68,'2004-02-29T22:32:50',29,0,172.96,18.254
68,'2004-02-29T22:33:21',29,0,172.96,18.254
68,'2004-02-29T22:33:50',29,0,172.96,18.254
68,'2004-02-29T22:34:21',29,0,172.96,18.244
68,'2004-02-29T22:34:50',29,0,172.96,18.244
68,'2004-02-29T22:35:20',29,0,172.96,18.244
68,'2004-02-29T22:35:50',29,0,172.96,18.244
68,'2004-02-29T22:36:51',29,0,172.96,18.244
68,'2004-02-29T22:37:21',29,0,172.96,18.224
68,'2004-02-29T22:37:50',29,0,172.96,18.234
68,'2004-02-29T22:38:20',29,0,172.96,18.224
68,'2004-02-29T22:39:20',29,0,172.96,18.234
68,'2004-02-29T22:39:50',29,0,172.96,18.224
68,'2004-02-29T22:40:50',29,0,172.96,18.224
68,'2004-02-29T22:42:55',29,0,172.96,18.215
68,'2004-02-29T22:43:50',29,0,172.96,18.195
68,'2004-02-29T22:44:20',29,0,172.96,18.195
68,'2004-02-29T22:46:55',29,0,172.96,18.166
68,'2004-02-29T22:47:32',29,0,172.96,18.185
68,'2004-02-29T22:47:51',29,0,172.96,18.166
68,'2004-02-29T22:48:20',29,0,172.96,18.175
68,'2004-02-29T22:48:50',29,0,172.96,18.166
68,'2004-02-29T22:49:53',29,0,172.96,18.166
68,'2004-02-29T22:50:21',29,0,172.96,18.166
68,'2004-02-29T22:50:50',29,0,172.96,18.166
68,'2004-02-29T22:51:20',29,0,172.96,18.175
68,'2004-02-29T22:52:51',29,0,172.96,18.156
68,'2004-02-29T22:53:51',29,0,172.96,18.156
68,'2004-02-29T22:54:20',29,0,172.96,18.166
68,'2004-02-29T22:54:50',29,0,172.96,18.156
68,'2004-02-29T22:55:23',29,0,172.96,18.146
68,'2004-02-29T22:55:50',29,0,172.96,18.146
68,'2004-02-29T22:56:20',29,0,172.96,18.136
68,'2004-02-29T22:56:59',29,0,172.96,18.146
68,'2004-02-29T22:57:20',29,0,172.96,18.146
68,'2004-02-29T22:58:20',29,0,172.96,18.136
68,'2004-02-29T22:58:50',29,0,172.96,18.146
68,'2004-02-29T22:59:21',29,0,172.96,18.126
68,'2004-02-29T22:59:51',29,0,172.96,18.136
68,'2004-02-29T23:00:50',29,0,172.96,18.126
68,'2004-02-29T23:01:20',29,0,172.96,18.126
68,'2004-02-29T23:01:51',29,0,172.96,18.126
68,'2004-02-29T23:02:20',29,0,172.96,18.117
68,'2004-02-29T23:04:20',29,0,172.96,18.107
68,'2004-02-29T23:05:20',29,0,172.96,18.097
68,'2004-02-29T23:05:51',29,0,172.96,18.087
68,'2004-02-29T23:06:51',29,0,172.96,18.077
68,'2004-02-29T23:07:20',29,0,172.96,18.068
68,'2004-02-29T23:08:02',29,0,172.96,18.077
68,'2004-02-29T23:08:20',29,0,172.96,18.077
68,'2004-02-29T23:08:51',29,0,172.96,18.058
68,'2004-02-29T23:09:20',29,0,172.96,18.048
68,'2004-02-29T23:09:50',29,0,172.96,18.038
68,'2004-02-29T23:10:20',29,0,172.96,18.038
68,'2004-02-29T23:11:50',29,0,172.96,18.028
68,'2004-02-29T23:12:20',29,0,172.96,18.028
68,'2004-02-29T23:14:03',29,0,165.6,18.009
68,'2004-02-29T23:14:20',29,0,165.6,18.009
68,'2004-02-29T23:14:59',29,0,165.6,18.009
68,'2004-02-29T23:15:51',29,0,165.6,18.009
68,'2004-02-29T23:16:50',29,0,172.96,17.999
68,'2004-02-29T23:18:51',29,0,172.96,17.989
68,'2004-02-29T23:20:20',29,0,172.96,17.989
68,'2004-02-29T23:21:20',29,0,172.96,17.989
68,'2004-02-29T23:22:51',29,0,172.96,17.989
68,'2004-02-29T23:23:57',29,0,172.96,17.979
68,'2004-02-29T23:24:20',29,0,165.6,17.979
68,'2004-02-29T23:25:50',29,0,172.96,17.97
68,'2004-02-29T23:26:21',29,0,172.96,17.979
68,'2004-02-29T23:26:51',29,0,172.96,17.979
68,'2004-02-29T23:28:50',29,0,165.6,17.97
68,'2004-02-29T23:29:50',29,0,165.6,17.96
68,'2004-02-29T23:30:50',29,0,165.6,17.95
68,'2004-02-29T23:32:20',29,0,165.6,17.94
68,'2004-02-29T23:32:50',29,0,165.6,17.93
68,'2004-02-29T23:34:50',29,0,165.6,17.921
68,'2004-02-29T23:35:20',29,0,165.6,17.921
68,'2004-02-29T23:35:50',29,0,165.6,17.93
68,'2004-02-29T23:36:21',29,0,165.6,17.911
68,'2004-02-29T23:36:50',29,0,165.6,17.911
68,'2004-02-29T23:37:50',29,0,165.6,17.911
68,'2004-02-29T23:38:20',29,0,165.6,17.901
68,'2004-02-29T23:38:50',29,0,165.6,17.911
68,'2004-02-29T23:39:20',29,0,165.6,17.901
68,'2004-02-29T23:39:50',29,0,165.6,17.911
68,'2004-02-29T23:40:20',29,0,165.6,17.911
68,'2004-02-29T23:40:50',29,0,165.6,17.911
68,'2004-02-29T23:41:20',29,0,165.6,17.911
68,'2004-02-29T23:41:50',29,0,165.6,17.911
68,'2004-02-29T23:42:23',29,0,165.6,17.901
68,'2004-02-29T23:42:50',29,0,165.6,17.911
68,'2004-02-29T23:43:21',29,0,165.6,17.911
68,'2004-02-29T23:43:50',29,0,165.6,17.911
68,'2004-02-29T23:44:21',29,0,172.96,17.911
68,'2004-02-29T23:45:51',29,0,172.96,17.921
68,'2004-02-29T23:46:21',29,0,172.96,17.93
68,'2004-02-29T23:49:50',29,0,172.96,17.921
68,'2004-02-29T23:50:20',29,0,172.96,17.921
68,'2004-02-29T23:51:50',29,0,172.96,17.93
68,'2004-02-29T23:52:21',29,0,172.96,17.921
68,'2004-02-29T23:53:20',29,0,172.96,17.921
68,'2004-02-29T23:53:50',29,0,172.96,17.911
68,'2004-02-29T23:54:20',29,0,172.96,17.891
68,'2004-02-29T23:54:50',29,0,172.96,17.891
68,'2004-02-29T23:55:20',29,0,172.96,17.891
68,'2004-02-29T23:55:50',29,0,165.6,17.872
68,'2004-02-29T23:56:51',29,0,165.6,17.872
68,'2004-02-29T23:57:21',29,0,165.6,17.872
68,'2004-02-29T23:57:50',29,0,165.6,17.872
68,'2004-02-29T23:58:21',29,0,165.6,17.872
68,'2004-02-29T23:58:50',29,0,165.6,17.862
68,'2004-02-29T23:59:22',29,0,165.6,17.862
68,'2004-02-29T23:59:50',29,0,165.6,17.862
68,'2004-03-01T00:00:21',29,0,165.6,17.862
68,'2004-03-01T00:01:20',29,0,165.6,17.852
68,'2004-03-01T00:02:21',29,0,165.6,17.872
68,'2004-03-01T00:03:21',29,0,165.6,17.862
68,'2004-03-01T00:04:21',29,0,165.6,17.852
68,'2004-03-01T00:05:30',29,0,165.6,17.862
68,'2004-03-01T00:07:20',29,0,165.6,17.852
68,'2004-03-01T00:07:50',29,0,165.6,17.852
68,'2004-03-01T00:08:20',29,0,165.6,17.852
68,'2004-03-01T00:09:20',29,0,165.6,17.842
68,'2004-03-01T00:09:50',29,0,165.6,17.842
68,'2004-03-01T00:10:51',29,0,165.6,17.823
68,'2004-03-01T00:12:20',29,0,165.6,17.823
68,'2004-03-01T00:12:50',29,0,165.6,17.813
68,'2004-03-01T00:13:51',29,0,165.6,17.832
68,'2004-03-01T00:15:51',29,0,165.6,17.813
68,'2004-03-01T00:16:21',29,0,165.6,17.813
68,'2004-03-01T00:16:51',29,0,165.6,17.793
68,'2004-03-01T00:17:21',29,0,165.6,17.803
68,'2004-03-01T00:17:50',29,0,165.6,17.793
68,'2004-03-01T00:18:51',29,0,165.6,17.793
68,'2004-03-01T00:19:50',29,0,165.6,17.793
68,'2004-03-01T00:20:50',29,0,165.6,17.774
68,'2004-03-01T00:21:21',29,0,165.6,17.774
68,'2004-03-01T00:21:50',29,0,165.6,17.774
68,'2004-03-01T00:22:20',29,0,165.6,17.764
68,'2004-03-01T00:23:20',29,0,165.6,17.744
68,'2004-03-01T00:24:21',29,0,165.6,17.734
68,'2004-03-01T00:24:50',29,0,165.6,17.744
68,'2004-03-01T00:25:20',29,0,165.6,17.734
68,'2004-03-01T00:25:50',29,0,165.6,17.734
68,'2004-03-01T00:26:21',29,0,165.6,17.725
68,'2004-03-01T00:27:21',29,0,165.6,17.715
68,'2004-03-01T00:27:50',29,0,165.6,17.715
68,'2004-03-01T00:28:50',29,0,165.6,17.695
68,'2004-03-01T00:29:20',29,0,165.6,17.695
68,'2004-03-01T00:29:51',29,0,165.6,17.695
68,'2004-03-01T00:30:50',29,0,165.6,17.676
68,'2004-03-01T00:31:20',29,0,165.6,17.685
68,'2004-03-01T00:31:50',29,0,165.6,17.676
68,'2004-03-01T00:32:21',29,0,165.6,17.656
68,'2004-03-01T00:32:50',29,0,165.6,17.656
68,'2004-03-01T00:33:20',29,0,165.6,17.646
68,'2004-03-01T00:34:20',29,0,165.6,17.646
68,'2004-03-01T00:34:51',29,0,165.6,17.636
68,'2004-03-01T00:35:20',29,0,165.6,17.636
68,'2004-03-01T00:35:51',29,0,165.6,17.646
68,'2004-03-01T00:36:50',29,0,165.6,17.656
68,'2004-03-01T00:37:51',29,0,165.6,17.636
68,'2004-03-01T00:38:50',29,0,165.6,17.627
68,'2004-03-01T00:39:21',29,0,165.6,17.617
68,'2004-03-01T00:41:21',29,0,165.6,17.617
68,'2004-03-01T00:41:50',29,0,165.6,17.597
68,'2004-03-01T00:42:21',29,0,165.6,17.607
68,'2004-03-01T00:43:21',29,0,165.6,17.597
68,'2004-03-01T00:44:20',29,0,165.6,17.587
68,'2004-03-01T00:44:51',29,0,165.6,17.597
68,'2004-03-01T00:45:21',29,0,165.6,17.597
68,'2004-03-01T00:45:51',29,0,165.6,17.578
68,'2004-03-01T00:46:21',29,0,165.6,17.558
68,'2004-03-01T00:46:50',29,0,165.6,17.558
68,'2004-03-01T00:47:21',29,0,165.6,17.558
68,'2004-03-01T00:47:51',29,0,165.6,17.568
68,'2004-03-01T00:48:21',29,0,165.6,17.548
68,'2004-03-01T00:49:20',29,0,165.6,17.558
68,'2004-03-01T00:50:20',29,0,165.6,17.538
68,'2004-03-01T00:50:50',29,0,165.6,17.538
68,'2004-03-01T00:51:20',29,0,165.6,17.548
68,'2004-03-01T00:51:50',29,0,165.6,17.538
68,'2004-03-01T00:52:21',29,0,165.6,17.548
68,'2004-03-01T00:52:51',29,0,165.6,17.558
68,'2004-03-01T00:53:51',29,0,165.6,17.548
68,'2004-03-01T00:54:21',29,0,165.6,17.538
68,'2004-03-01T00:55:20',29,0,165.6,17.529
68,'2004-03-01T00:56:51',29,0,165.6,17.499
68,'2004-03-01T00:57:51',29,0,165.6,17.499
68,'2004-03-01T00:58:20',29,0,165.6,17.499
68,'2004-03-01T00:58:50',29,0,165.6,17.489
68,'2004-03-01T01:00:20',29,0,165.6,17.489
68,'2004-03-01T01:01:21',29,0,165.6,17.47
68,'2004-03-01T01:01:51',29,0,165.6,17.47
68,'2004-03-01T01:03:50',29,0,165.6,17.489
68,'2004-03-01T01:04:21',29,0,165.6,17.48
68,'2004-03-01T01:04:51',29,0,165.6,17.48
68,'2004-03-01T01:07:21',29,0,165.6,17.48
68,'2004-03-01T01:08:20',29,0,165.6,17.499
68,'2004-03-01T01:09:58',29,0,165.6,17.499
68,'2004-03-01T01:10:20',29,0,165.6,17.499
68,'2004-03-01T01:11:20',29,0,165.6,17.489
68,'2004-03-01T01:11:51',29,0,165.6,17.499
68,'2004-03-01T01:12:51',29,0,165.6,17.489
68,'2004-03-01T01:13:20',29,0,165.6,17.48
68,'2004-03-01T01:13:50',29,0,165.6,17.48
68,'2004-03-01T01:14:21',29,0,165.6,17.489
68,'2004-03-01T01:14:51',29,0,165.6,17.48
68,'2004-03-01T01:17:25',29,0,165.6,17.46
68,'2004-03-01T01:17:51',29,0,165.6,17.46
68,'2004-03-01T01:19:20',29,0,165.6,17.44
68,'2004-03-01T01:19:51',29,0,165.6,17.45
68,'2004-03-01T01:20:21',29,0,165.6,17.45
68,'2004-03-01T01:20:51',29,0,165.6,17.45
68,'2004-03-01T01:22:21',29,0,165.6,17.44
68,'2004-03-01T01:22:51',29,0,165.6,17.45
68,'2004-03-01T01:26:21',29,0,165.6,17.44
68,'2004-03-01T01:26:51',29,0,165.6,17.44
68,'2004-03-01T01:27:21',29,0,165.6,17.44
68,'2004-03-01T01:28:21',29,0,165.6,17.431
68,'2004-03-01T01:28:51',29,0,165.6,17.431
68,'2004-03-01T01:29:34',29,0,165.6,17.44
68,'2004-03-01T01:29:51',29,0,165.6,17.44
68,'2004-03-01T01:30:21',29,0,165.6,17.44
68,'2004-03-01T01:32:21',29,0,165.6,17.421
68,'2004-03-01T01:32:51',29,0,165.6,17.421
68,'2004-03-01T01:33:21',29,0,165.6,17.421
68,'2004-03-01T01:34:21',29,0,165.6,17.421
68,'2004-03-01T01:34:56',29,0,165.6,17.421
68,'2004-03-01T01:35:20',29,0,165.6,17.431
68,'2004-03-01T01:35:50',29,0,165.6,17.431
68,'2004-03-01T01:36:26',29,0,165.6,17.421
68,'2004-03-01T01:36:50',29,0,165.6,17.401
68,'2004-03-01T01:37:21',29,0,165.6,17.411
68,'2004-03-01T01:37:50',29,0,165.6,17.411
68,'2004-03-01T01:38:20',29,0,165.6,17.421
68,'2004-03-01T01:39:50',29,0,165.6,17.431
68,'2004-03-01T01:40:21',29,0,165.6,17.411
68,'2004-03-01T01:40:51',29,0,165.6,17.421
68,'2004-03-01T01:41:21',29,0,165.6,17.421
68,'2004-03-01T01:41:51',29,0,165.6,17.431
68,'2004-03-01T01:42:20',29,0,165.6,17.421
68,'2004-03-01T01:43:20',29,0,165.6,17.421
68,'2004-03-01T01:43:51',29,0,165.6,17.411
68,'2004-03-01T01:45:20',29,0,165.6,17.391
68,'2004-03-01T01:45:51',29,0,165.6,17.382
68,'2004-03-01T01:46:21',29,0,158.24,17.401
68,'2004-03-01T01:47:21',29,0,158.24,17.391
68,'2004-03-01T01:47:50',29,0,158.24,17.401
68,'2004-03-01T01:49:51',29,0,158.24,17.362
68,'2004-03-01T01:51:51',29,0,158.24,17.372
68,'2004-03-01T01:52:21',29,0,158.24,17.362
68,'2004-03-01T01:52:50',29,0,158.24,17.362
68,'2004-03-01T01:53:21',29,0,158.24,17.362
68,'2004-03-01T01:53:50',29,0,158.24,17.352
68,'2004-03-01T01:54:50',29,0,158.24,17.352
68,'2004-03-01T01:55:20',29,0,158.24,17.362
68,'2004-03-01T01:55:50',29,0,158.24,17.352
68,'2004-03-01T01:58:20',29,0,158.24,17.323
68,'2004-03-01T01:58:51',29,0,158.24,17.323
68,'2004-03-01T02:00:21',29,0,158.24,17.313
68,'2004-03-01T02:00:51',29,0,158.24,17.303
68,'2004-03-01T02:01:21',29,0,158.24,17.303
68,'2004-03-01T02:01:50',29,0,158.24,17.303
68,'2004-03-01T02:03:20',29,0,158.24,17.284
68,'2004-03-01T02:04:21',29,0,158.24,17.293
68,'2004-03-01T02:04:50',29,0,158.24,17.293
68,'2004-03-01T02:05:51',29,0,158.24,17.284
68,'2004-03-01T02:06:21',29,0,158.24,17.284
68,'2004-03-01T02:06:51',29,0,158.24,17.284
68,'2004-03-01T02:07:21',29,0,158.24,17.264
68,'2004-03-01T02:08:51',29,0,158.24,17.284
68,'2004-03-01T02:11:21',29,0,165.6,17.264
68,'2004-03-01T02:11:51',29,0,165.6,17.274
68,'2004-03-01T02:12:51',29,0,158.24,17.264
68,'2004-03-01T02:13:20',29,0,158.24,17.254
68,'2004-03-01T02:13:51',29,0,158.24,17.254
68,'2004-03-01T02:17:21',29,0,158.24,17.244
68,'2004-03-01T02:17:51',29,0,158.24,17.254
68,'2004-03-01T02:19:51',29,0,158.24,17.244
68,'2004-03-01T02:20:50',29,0,158.24,17.254
68,'2004-03-01T02:21:50',29,0,158.24,17.235
68,'2004-03-01T02:23:51',29,0,158.24,17.244
68,'2004-03-01T02:24:21',29,0,158.24,17.235
68,'2004-03-01T02:24:51',29,0,158.24,17.225
68,'2004-03-01T02:25:21',29,0,158.24,17.225
68,'2004-03-01T02:27:21',29,0,158.24,17.225
68,'2004-03-01T02:28:20',29,0,158.24,17.215
68,'2004-03-01T02:28:50',29,0,158.24,17.225
68,'2004-03-01T02:29:21',29,0,158.24,17.225
68,'2004-03-01T02:29:51',29,0,158.24,17.205
68,'2004-03-01T02:30:50',29,0,158.24,17.186
68,'2004-03-01T02:31:51',29,0,158.24,17.195
68,'2004-03-01T02:32:20',29,0,158.24,17.205
68,'2004-03-01T02:33:21',29,0,158.24,17.186
68,'2004-03-01T02:34:20',29,0,158.24,17.176
68,'2004-03-01T02:34:51',29,0,158.24,17.186
68,'2004-03-01T02:35:21',29,0,158.24,17.176
68,'2004-03-01T02:36:51',29,0,158.24,17.166
68,'2004-03-01T02:38:21',29,0,158.24,17.146
68,'2004-03-01T02:38:50',29,0,158.24,17.146
68,'2004-03-01T02:39:51',29,0,158.24,17.137
68,'2004-03-01T02:40:21',29,0,158.24,17.137
68,'2004-03-01T02:40:51',29,0,158.24,17.127
68,'2004-03-01T02:41:21',29,0,158.24,17.127
68,'2004-03-01T02:42:20',29,0,158.24,17.117
68,'2004-03-01T02:42:50',29,0,158.24,17.117
68,'2004-03-01T02:46:20',29,0,158.24,17.117
68,'2004-03-01T02:46:51',29,0,158.24,17.117
68,'2004-03-01T02:47:51',29,0,158.24,17.107
68,'2004-03-01T02:48:21',29,0,158.24,17.127
68,'2004-03-01T02:49:20',29,0,158.24,17.127
68,'2004-03-01T02:49:58',29,0,158.24,17.127
68,'2004-03-01T02:50:51',29,0,158.24,17.107
68,'2004-03-01T02:51:20',29,0,158.24,17.117
68,'2004-03-01T02:51:50',29,0,158.24,17.107
68,'2004-03-01T02:52:21',29,0,158.24,17.107
68,'2004-03-01T02:52:51',29,0,158.24,17.107
68,'2004-03-01T02:53:20',29,0,158.24,17.107
68,'2004-03-01T02:54:21',29,0,158.24,17.097
68,'2004-03-01T02:56:20',29,0,158.24,17.088
68,'2004-03-01T02:57:21',29,0,158.24,17.088
68,'2004-03-01T02:57:51',29,0,158.24,17.088
68,'2004-03-01T02:58:21',29,0,158.24,17.088
68,'2004-03-01T03:00:20',29,0,158.24,17.107
68,'2004-03-01T03:00:50',29,0,158.24,17.088
68,'2004-03-01T03:01:21',29,0,158.24,17.088
68,'2004-03-01T03:03:20',29,0,158.24,17.088
68,'2004-03-01T03:04:21',29,0,158.24,17.068
68,'2004-03-01T03:04:51',29,0,158.24,17.078
68,'2004-03-01T03:05:20',29,0,158.24,17.058
68,'2004-03-01T03:05:51',29,0,158.24,17.058
68,'2004-03-01T03:06:30',29,0,158.24,17.068
68,'2004-03-01T03:07:50',29,0,158.24,17.068
68,'2004-03-01T03:08:30',29,0,158.24,17.068
68,'2004-03-01T03:08:51',29,0,158.24,17.068
68,'2004-03-01T03:09:20',29,0,158.24,17.078
68,'2004-03-01T03:10:21',29,0,158.24,17.088
68,'2004-03-01T03:10:57',29,0,158.24,17.088
68,'2004-03-01T03:11:21',29,0,158.24,17.088
68,'2004-03-01T03:11:51',29,0,158.24,17.068
68,'2004-03-01T03:12:21',29,0,158.24,17.068
68,'2004-03-01T03:12:51',29,0,158.24,17.088
68,'2004-03-01T03:13:21',29,0,158.24,17.088
68,'2004-03-01T03:13:51',29,0,158.24,17.078
68,'2004-03-01T03:14:21',29,0,158.24,17.078
68,'2004-03-01T03:17:50',29,0,158.24,17.068
68,'2004-03-01T03:19:51',29,0,158.24,17.068
68,'2004-03-01T03:20:20',29,0,158.24,17.068
68,'2004-03-01T03:20:51',29,0,158.24,17.068
68,'2004-03-01T03:21:21',29,0,158.24,17.068
68,'2004-03-01T03:21:51',29,0,158.24,17.078
68,'2004-03-01T03:22:20',29,0,158.24,17.078
68,'2004-03-01T03:23:21',29,0,158.24,17.088
68,'2004-03-01T03:24:00',29,0,158.24,17.068
68,'2004-03-01T03:24:21',29,0,158.24,17.068
68,'2004-03-01T03:24:51',29,0,158.24,17.068
68,'2004-03-01T03:25:51',29,0,158.24,17.058
68,'2004-03-01T03:26:20',29,0,158.24,17.068
68,'2004-03-01T03:26:50',29,0,158.24,17.068
68,'2004-03-01T03:27:21',29,0,158.24,17.068
68,'2004-03-01T03:27:51',29,0,158.24,17.068
68,'2004-03-01T03:28:21',29,0,158.24,17.048
68,'2004-03-01T03:31:20',29,0,158.24,17.048
68,'2004-03-01T03:32:51',29,0,158.24,17.039
68,'2004-03-01T03:34:50',29,0,158.24,17.019
68,'2004-03-01T03:37:21',29,0,158.24,17.029
68,'2004-03-01T03:38:20',29,0,158.24,17.029
68,'2004-03-01T03:38:50',29,0,158.24,17.029
68,'2004-03-01T03:39:21',29,0,158.24,17.029
68,'2004-03-01T03:39:50',29,0,158.24,17.019
68,'2004-03-01T03:40:20',29,0,158.24,17.009
68,'2004-03-01T03:40:50',29,0,158.24,17.019
68,'2004-03-01T03:43:21',29,0,158.24,17.009
68,'2004-03-01T03:45:21',29,0,158.24,16.999
68,'2004-03-01T03:46:04',29,0,158.24,17.009
68,'2004-03-01T03:46:55',29,0,158.24,16.999
68,'2004-03-01T03:47:21',29,0,158.24,16.999
68,'2004-03-01T03:47:51',29,0,158.24,16.999
68,'2004-03-01T03:48:51',29,0,158.24,16.999
